user_id,survey_age,survey_army,survey_region,survey_family,survey_family_monthly_income,gender,annual_income,total_assets
u0518,22,0,광주,2,3761346,F,46506060,13169655
u0519,33,0,울산,1,7056648,F,34903323,22635226
u0520,30,18,서울,1,5026954,M,23361523,24598754
u0521,33,0,대전,1,5847870,F,34696990,3425550
u0522,28,18,강원,2,7271371,M,43177107,23822575
u0523,25,0,경북,2,1462303,F,31115618,749332
u0524,24,0,서울,2,6918310,F,43287060,1298622
u0525,23,0,경기,6,5083095,F,49976529,34639992
u0526,22,19,대구,3,5652572,M,38882767,26118533
u0527,33,19,서울,2,3757395,M,35664626,35736641
u0528,25,21,서울,3,3867313,M,45952127,11297859
u0529,30,21,전남,5,5733268,M,25726790,16024286
u0530,34,0,경북,4,8576896,F,24543481,20273547
u0531,23,0,충남,3,6504969,F,32801132,14878044
u0532,23,0,대전,4,6898284,F,30097446,7538639
u0533,33,0,충남,4,4711998,F,26359896,6039153
u0534,19,0,대전,4,4099693,F,57965621,17138622
u0535,20,0,서울,4,3828792,F,62063918,4331401
u0536,23,0,경북,5,4267589,F,31755539,4051365
u0537,31,0,경북,5,1920826,F,37100627,18935720
u0538,21,18,대구,4,3912620,M,33745886,14048406
u0539,32,18,울산,3,4159470,M,49289990,24372062
u0540,31,19,충북,4,4736962,M,51667746,10750885
u0541,20,0,대구,4,5197625,F,14672834,9187440
u0542,32,0,대구,1,5543676,F,41712129,19235533
u0543,32,19,대구,6,4977611,M,20318143,6879751
u0544,22,0,전북,2,4127835,F,57099265,8418722
u0545,22,0,울산,3,2054962,F,41282976,8815456
u0546,22,18,인천,5,4137037,M,26119805,12902978
u0547,22,20,인천,2,3541324,M,33104143,32724365
u0548,21,0,대구,3,5699100,F,32532272,1232111
u0549,31,0,충북,2,6363931,F,42301355,27955075
u0550,30,0,충남,3,6407856,F,48502951,22377867
u0551,25,0,경기,2,6135429,F,22221512,30669788
u0552,27,0,부산,3,4799711,F,58065054,46366860
u0553,30,0,인천,3,4217066,F,55268281,29314530
u0554,23,0,강원,6,3879345,F,25496117,24256669
u0555,22,0,대전,6,2738751,F,36873621,1875036
u0556,29,20,경북,2,6487780,M,56529702,3137777
u0557,20,21,울산,4,4737933,M,50795023,18601901
u0558,20,18,제주,2,3130489,M,31959083,0
u0559,23,0,전남,1,3760262,F,45772077,21154392
u0560,25,0,울산,2,3699539,F,71966379,0
u0561,28,0,부산,6,5064536,F,37261919,26522333
u0562,34,18,인천,5,6601201,M,28408220,11782996
u0563,28,21,충북,2,4478015,M,38069038,16265969
u0564,27,19,충북,2,1621199,M,38958625,7516277
u0565,31,19,대전,2,4716229,M,29705559,0
u0566,25,0,대구,3,4765709,F,41299500,27346952
u0567,23,20,경기,4,4662619,M,20947187,28357013
u0568,28,18,전남,2,4058808,M,28013593,11485122
u0569,28,0,인천,4,5326158,F,45098937,21619295
u0570,28,19,충북,3,5099211,M,14941549,11091085
u0571,24,0,전남,5,4962754,F,46838011,17884898
u0572,29,0,부산,4,5618962,F,11856223,22591391
u0573,30,20,제주,3,4355250,M,15224105,20550849
u0574,34,0,대전,4,4270121,F,30012255,28409696
u0575,21,0,서울,4,7070184,F,39442366,20188806
u0576,23,0,대전,3,5839033,F,51903163,15280846
u0577,26,20,전남,3,6240419,M,36691473,7385810
u0578,19,0,전북,5,6839156,F,33041356,10214946
u0579,30,20,충북,2,5788916,M,42954974,23100513
u0580,19,19,서울,1,6392583,M,25549214,0
u0581,25,19,제주,3,2630982,M,37672981,26058073
u0582,32,0,경북,4,5306230,F,21606644,12188562
u0583,23,18,강원,4,4725922,M,36991086,6813940
u0584,32,18,광주,5,7516526,M,34441964,4012758
u0585,23,0,대전,3,6391468,F,26348784,21743677
u0586,19,20,부산,2,4054332,M,37980487,14853586
u0587,27,20,부산,4,5559191,M,37902595,30887652
u0588,19,19,제주,4,5251522,M,50105448,2369243
u0589,23,19,전북,2,5681497,M,16732399,9218363
u0590,28,18,경기,2,3471736,M,35087413,14077788
u0591,27,18,대구,1,5540024,M,26876851,7481432
u0592,32,0,대전,4,4657772,F,46437144,15061186
u0593,33,21,충북,5,5423674,M,45046944,18195007
u0594,22,18,광주,4,3913422,M,42094558,19844842
u0595,31,0,경북,6,4122405,F,27554000,30061671
u0596,26,19,전북,2,6760763,M,46625646,1965275
u0597,24,0,인천,5,3422678,F,17638428,18377603
u0598,29,20,충북,4,3533368,M,15176271,8530571
u0599,33,21,부산,3,4922628,M,20689548,19300133
u0600,21,18,강원,6,3842164,M,35598302,19313321
u0601,22,18,충북,3,3672457,M,44101972,5130806
u0602,20,19,제주,5,5157613,M,5000000,5988476
u0603,19,21,울산,5,2742401,M,51872913,20116430
u0604,31,18,충남,4,3488056,M,37573346,15234045
u0605,32,20,부산,4,8081143,M,17186731,12803781
u0606,26,19,대전,2,5689212,M,37211363,21579868
u0607,19,21,경북,3,3880154,M,49110304,22317184
u0608,32,18,강원,3,5627322,M,43193292,9703698
u0609,31,0,울산,4,5850995,F,49188876,6479468
u0610,29,0,경남,4,6491621,F,19605040,2380810
u0611,19,18,서울,5,4809265,M,31031937,15334541
u0612,22,0,광주,1,6464746,F,24903693,768397
u0613,28,0,부산,4,1942330,F,56610962,15994284
u0614,30,21,제주,5,3415537,M,43672354,27168367
u0615,28,0,대전,4,5245807,F,70164115,11465402
u0616,33,0,울산,2,5494450,F,30388685,9637957
u0617,24,19,경북,2,3632326,M,27303909,34978447
u0618,27,21,경북,1,5389129,M,34286080,30097018
u0619,19,0,울산,4,4064239,F,52540286,7354021
u0620,25,0,대구,4,4584561,F,31606563,16390131
u0621,28,21,울산,6,6537160,M,37493251,18286782
u0622,29,19,경남,3,6363406,M,37160288,17036604
u0623,23,18,광주,3,3504409,M,36473961,33146734
u0624,30,20,강원,4,3414122,M,28171218,15872298
u0625,33,0,제주,4,4383239,F,34352507,17372348
u0626,34,19,경남,5,4959880,M,33838768,21886622
u0627,26,20,전북,4,4013152,M,35909224,26899197
u0628,32,0,제주,3,6560963,F,47322201,24368991
u0629,25,18,제주,4,5521084,M,57127536,20380847
u0630,22,21,강원,5,5609127,M,25914782,0
u0631,22,0,울산,3,3100191,F,31296076,10118622
u0632,24,0,대전,2,6750936,F,26099857,23194212
u0633,24,0,부산,2,1000000,F,38245218,17503986
u0634,27,0,대전,1,6251083,F,29539806,23261286
u0635,30,20,전남,4,6401467,M,38877562,33871660
u0636,23,18,전북,2,4351398,M,49243522,3230367
u0637,26,0,경남,2,6909365,F,5690019,26379101
u0638,23,18,충남,3,4905353,M,41901358,11696365
u0639,20,21,경기,4,5093647,M,30477755,24353498
u0640,33,21,경남,3,5509293,M,41525067,14587792
u0641,24,18,부산,4,9779862,M,25242366,36270045
u0642,27,18,서울,2,7016650,M,50355131,16300869
u0643,31,20,충남,2,6051696,M,46959367,8594857
u0644,21,18,전남,3,3630793,M,42820225,19198746
u0645,34,18,광주,3,5215384,M,45518708,18239427
u0646,19,0,충남,3,3780313,F,27052554,26380970
u0647,19,0,대전,2,6233166,F,28564514,19480527
u0648,31,0,대구,5,5210700,F,45029234,39750646
u0649,21,0,제주,4,3313217,F,26787250,13885958
u0650,28,20,강원,2,5121686,M,53347620,14003800
u0651,23,19,울산,2,3725873,M,32116907,8961139
u0652,21,0,부산,6,5226824,F,42022732,15856683
u0653,27,0,제주,4,3711384,F,61190994,17310591
u0654,26,0,전북,3,5041231,F,27525319,17812105
u0655,21,20,울산,4,6125704,M,36825141,15671876
u0656,27,20,경남,4,4920422,M,48650197,8901787
u0657,33,21,경남,4,4413667,M,47415328,6183348
u0658,31,20,서울,3,5304914,M,32066216,11248262
u0659,24,0,경기,3,6045773,F,29799234,26415376
u0660,31,0,전남,1,3339225,F,33202368,28567996
u0661,25,18,울산,5,5390984,M,53374293,14230354
u0662,22,0,대전,4,6976311,F,32650729,5584170
u0663,22,0,제주,2,5860485,F,36937388,14188263
u0664,30,18,전남,5,5086631,M,30878562,35916654
u0665,31,18,부산,5,5959606,M,44466582,24989678
u0666,20,19,대구,6,5678744,M,37866300,20507426
u0667,23,18,서울,5,6130401,M,23958794,24626849
u0668,26,19,경남,6,1964102,M,24374110,30405666
u0669,25,18,충북,2,2669815,M,12016733,3471337
u0670,34,20,전남,4,6507243,M,26024143,11079601
u0671,25,21,광주,4,2742081,M,45527349,9712783
u0672,24,0,경기,2,5602307,F,51885126,20871143
u0673,21,18,전남,2,4471925,M,44226700,16601108
u0674,23,0,대전,6,3505716,F,42655586,22563112
u0675,31,19,광주,3,5524474,M,34481687,9931126
u0676,19,0,전북,5,5301550,F,45298974,28719520
u0677,25,19,제주,1,8165513,M,39435338,14306662
u0678,27,21,대구,1,4062783,M,57653387,21945455
u0679,19,0,광주,3,7160165,F,34818656,26954064
u0680,31,0,강원,2,5528634,F,52116097,26151243
u0681,20,0,제주,4,4008467,F,46489368,18608284
u0682,21,18,전북,4,6198869,M,44825319,23193469
u0683,21,20,부산,2,5848607,M,11862104,32416606
u0684,26,0,광주,2,5053764,F,47150274,20136012
u0685,25,0,대전,3,5399443,F,34469904,7703535
u0686,24,0,충북,2,4104519,F,30672882,20830507
u0687,33,0,강원,4,3761319,F,18205043,14627187
u0688,28,18,강원,3,6139163,M,35932954,0
u0689,28,0,경남,2,4664090,F,36402619,19619980
u0690,29,18,광주,3,4879875,M,20363976,16166506
u0691,22,21,경기,2,5419732,M,18320637,26564177
u0692,27,18,인천,2,5397932,M,41839433,7499063
u0693,19,0,전북,2,2856010,F,46460461,0
u0694,29,20,경기,5,6929378,M,38283394,16686808
u0695,33,19,충남,5,5181773,M,49810015,18801773
u0696,20,0,제주,4,4696020,F,34963380,15938329
u0697,33,21,울산,3,5646269,M,35347784,15207086
u0698,32,0,대전,3,5354813,F,24995663,4312730
u0699,22,20,인천,3,6150594,M,17277096,13610828
u0700,21,19,부산,4,5806975,M,58255945,11515941
u0701,19,0,강원,6,6076769,F,49575588,25727087
u0702,23,21,대전,2,7026490,M,19289849,18793253
u0703,25,21,전북,1,6325436,M,37869022,12220028
u0704,20,19,경남,4,4759270,M,34799444,32238848
u0705,23,19,대구,4,3315648,M,32712090,12310923
u0706,24,0,울산,4,7501696,F,31091785,20577867
u0707,29,20,충북,4,4643414,M,40575229,13330786
u0708,25,0,울산,6,4290338,F,45818106,31311525
u0709,19,18,대전,3,2394909,M,40828694,15868597
u0710,25,0,제주,5,5507709,F,34553779,16164142
u0711,22,0,부산,6,5223329,F,34113279,13601296
u0712,26,0,강원,4,2727327,F,47241771,16965119
u0713,31,18,서울,3,5679911,M,41561339,26995378
u0714,22,18,전남,2,4252712,M,36872273,23458438
u0715,24,18,서울,3,9035472,M,35569184,15280761
u0716,27,0,대전,3,4145958,F,40143246,32013251
u0717,23,0,광주,5,4347210,F,30379815,23729856
u0718,32,0,경기,2,3687835,F,45858465,10618188
u0719,30,18,전남,3,6916814,M,23089697,1196516
u0720,22,0,전북,4,4440836,F,31062521,10849861
u0721,26,0,울산,2,3912628,F,43333273,19133487
u0722,31,20,부산,3,6060432,M,22405406,20972003
u0723,27,21,전남,3,2929470,M,17123897,28591376
u0724,22,0,전북,4,5937665,F,36756932,4054540
u0725,21,0,울산,2,7672099,F,15642502,10608446
u0726,26,0,경남,5,5849911,F,20414357,3223573
u0727,32,20,대구,3,5956847,M,45079129,1612007
u0728,23,0,제주,5,6305090,F,33542576,8721812
u0729,20,20,서울,3,7564562,M,51425843,18666122
u0730,28,20,충남,3,6814840,M,21542227,22713944
u0731,27,21,제주,2,5659504,M,34872571,5516458
u0732,21,0,강원,1,6355837,F,40795014,6907240
u0733,30,0,경북,3,3671097,F,21953820,0
u0734,20,0,전북,2,6164440,F,48381142,17143522
u0735,19,20,대구,3,3491666,M,42128146,7678610
u0736,32,0,충남,4,4449466,F,16688554,31630313
u0737,26,20,강원,3,1000000,M,35547098,19098087
u0738,29,0,울산,2,5602144,F,40631480,13285542
u0739,21,21,전북,4,4034191,M,28919319,8588875
u0740,25,20,경남,5,6666717,M,18241621,53297
u0741,19,18,부산,2,5585288,M,39341505,1321282
u0742,19,19,전남,2,6686143,M,62534915,8778590
u0743,33,0,경북,6,3374605,F,31356190,8010971
u0744,34,0,경북,1,6557579,F,54830894,5008281
u0745,30,20,서울,6,8158784,M,26972534,18770947
u0746,27,0,울산,1,6146237,F,38586547,20142655
u0747,33,19,전남,5,6185523,M,45258270,10413676
u0748,30,0,제주,3,5254396,F,35899036,34351522
u0749,26,0,서울,5,4212996,F,32427172,0
u0750,30,0,대전,3,6141788,F,44713530,15581638
u0751,31,20,전남,4,2740875,M,58697461,12814197
u0752,21,0,충남,2,4373367,F,39607043,9492991
u0753,24,0,충북,2,2343414,F,29807277,8023371
u0754,29,20,제주,4,3944515,M,33722981,14930401
u0755,21,18,충남,3,5963067,M,66236491,12744721
u0756,31,0,충북,5,5758090,F,37618885,11081234
u0757,30,0,강원,3,5076370,F,28867035,2012803
u0758,22,0,울산,5,5255601,F,22259185,0
u0759,19,0,인천,3,2171203,F,14089186,12114835
u0760,23,0,서울,6,4441156,F,40363011,10979038
u0761,19,21,서울,6,3977972,M,43855703,13029631
u0762,31,19,인천,3,4011410,M,31239645,13913782
u0763,19,21,광주,5,5899367,M,35820354,9774976
u0764,28,0,전북,4,3709239,F,21954459,12875925
u0765,33,18,울산,2,4092978,M,37595141,6464716
u0766,29,0,경북,4,1869396,F,41777943,30239458
u0767,29,0,인천,2,4558815,F,29578028,7002598
u0768,34,0,충북,4,3368243,F,56285432,11290192
u0769,32,18,경북,2,5118804,M,25954724,7762112
u0770,25,0,전북,2,3573337,F,39401719,7594184
u0771,30,19,서울,3,5156813,M,46179806,15246415
u0772,24,0,충남,4,4782971,F,35072525,13977657
u0773,20,21,충북,5,7508062,M,33738278,10405396
u0774,34,18,울산,6,5745826,M,18853606,12165240
u0775,32,0,부산,3,2240543,F,52288097,7801864
u0776,34,20,제주,2,3102666,M,33961281,19017256
u0777,29,20,전남,4,5082812,M,42448385,35551927
u0778,30,0,충남,4,3605228,F,44072645,6251587
u0779,20,0,부산,3,1000000,F,28460418,18939632
u0780,29,0,강원,3,7024319,F,33629656,15449489
u0781,25,0,전북,3,6080336,F,52013788,21686297
u0782,19,0,충북,3,5781465,F,22593628,21967929
u0783,31,20,충북,4,4089015,M,61535016,17054126
u0784,20,21,충북,3,5641515,M,27061526,14601794
u0785,30,20,광주,5,3943459,M,21845790,10655498
u0786,26,0,충북,3,5307285,F,37587708,7350396
u0787,24,0,부산,2,3619125,F,62500179,14031543
u0788,33,20,광주,5,7274432,M,13068408,2154111
u0789,32,18,강원,4,2644645,M,34307811,9061440
u0790,20,0,대전,2,6848425,F,41715180,26068536
u0791,25,18,대구,4,5058373,M,36403799,15985122
u0792,22,0,강원,3,4265799,F,40583060,23926644
u0793,20,0,경남,4,5250504,F,27383603,29696438
u0794,30,0,경북,3,6100022,F,28803337,13229705
u0795,24,20,경기,4,7050120,M,34218928,17073258
u0796,29,0,광주,2,5469714,F,22441342,11981541
u0797,33,0,전남,3,3663955,F,35463763,6873942
u0798,27,0,부산,6,5083445,F,31335056,5470317
u0799,29,0,부산,4,7725189,F,30359457,23431503
u0800,27,0,울산,2,7021517,F,39846076,17086272
u0801,32,0,서울,3,6363145,F,14152086,33466030
u0802,26,20,충북,3,6193530,M,33250918,24720520
u0803,33,0,전북,4,6049175,F,63808245,7687870
u0804,21,0,부산,4,6738132,F,22966683,23403421
u0805,21,18,충북,4,4315056,M,51426005,11949244
u0806,20,0,인천,3,2967370,F,36655873,27168597
u0807,23,0,서울,4,5103505,F,28764506,10136661
u0808,32,0,인천,3,3773627,F,20152300,4475740
u0809,30,19,전남,2,3417468,M,37676183,7042449
u0810,32,21,전북,4,3919582,M,53440765,7553350
u0811,22,0,충남,6,8727970,F,31329466,6597482
u0812,25,0,전남,4,5204186,F,35028462,9273917
u0813,22,21,충북,4,5542861,M,48124450,23566918
u0814,34,0,경남,4,3166455,F,40090449,32960442
u0815,27,0,광주,5,2234370,F,17132690,1698104
u0816,30,0,경기,3,3771421,F,37186646,27635130
u0817,30,0,서울,3,7157293,F,54146818,10222962
u0818,20,18,전북,6,5501413,M,35556705,18478825
u0819,29,21,광주,5,5897892,M,5000000,0
u0820,32,18,부산,3,6107849,M,40658579,20240350
u0821,24,0,경기,3,4112975,F,33618522,0
u0822,33,18,대전,3,7081948,M,14050867,18139350
u0823,25,18,부산,2,4050788,M,15849502,17572560
u0824,34,18,경북,6,7109348,M,47701285,16910076
u0825,22,0,대구,3,5663453,F,27211407,7650898
u0826,31,0,경북,5,2316432,F,25110043,20495266
u0827,24,19,강원,2,3877985,M,35572337,18910815
u0828,25,20,서울,3,2322592,M,28269564,12900472
u0829,22,0,전북,1,6744923,F,37200583,21718503
u0830,33,20,대구,4,4962896,M,33567359,14043958
u0831,26,19,전남,4,1657486,M,21600053,20287771
u0832,27,21,충북,4,5563620,M,29865626,13741206
u0833,19,21,서울,2,4194253,M,41313039,17167019
u0834,25,20,충남,2,2774291,M,36503016,20747229
u0835,27,21,충남,2,7516948,M,35016690,11020874
u0836,33,20,강원,3,5160928,M,59248610,2661634
u0837,30,0,서울,4,4559852,F,44772450,17760790
u0838,28,20,전남,4,4400862,M,46229295,26893913
u0839,23,0,광주,4,2730080,F,34008379,17991509
u0840,30,0,인천,3,3043176,F,38641742,18181423
u0841,20,19,울산,3,6927375,M,30826800,14578238
u0842,28,0,경북,2,4289175,F,45330597,22391186
u0843,24,21,광주,2,5033101,M,34675201,13140645
u0844,30,0,강원,4,1933504,F,38668532,10461012
u0845,30,19,전북,4,3022861,M,37927335,26052982
u0846,25,20,경북,2,5914718,M,35781997,9694616
u0847,20,20,충남,2,5566567,M,71258256,23894709
u0848,20,0,서울,5,7630062,F,28000568,26059354
u0849,28,0,광주,4,7014434,F,27891461,20668169
u0850,33,0,인천,4,4653933,F,44329160,2507644
u0851,32,20,대구,3,5709430,M,28857972,15271549
u0852,30,0,광주,3,4525094,F,32503123,12980000
u0853,28,18,충북,6,8082214,M,22963068,10040007
u0854,19,0,경남,4,6723522,F,41898695,16427515
u0855,22,18,대구,3,5254527,M,42051086,22692063
u0856,25,18,제주,4,5300592,M,32217695,10414473
u0857,32,19,강원,4,7167275,M,44577800,13286173
u0858,27,20,전남,3,5869366,M,13702499,12589410
u0859,33,0,제주,3,7337942,F,27517759,26638710
u0860,21,21,대구,2,1709528,M,33960249,12428993
u0861,30,0,서울,2,5691842,F,21932610,2655943
u0862,29,19,경기,4,4226847,M,15015443,0
u0863,25,0,경남,3,7634566,F,32305248,18627295
u0864,25,19,경기,4,7319598,M,44328241,7393182
u0865,25,19,대전,6,5049253,M,51385300,21687245
u0866,20,0,충북,2,7303446,F,29432545,1687800
u0867,24,21,서울,3,7674671,M,44798590,9610878
u0868,20,20,강원,4,5111610,M,43638504,1694311
u0869,24,0,부산,4,8707900,F,50623298,19346107
u0870,31,0,경기,4,4952988,F,31797707,21488475
u0871,28,18,경북,3,4678218,M,14417994,18386251
u0872,21,20,강원,3,6298808,M,36842230,4140636
u0873,32,0,대구,4,4469313,F,23834475,7542362
u0874,20,20,전남,6,5128009,M,27317938,17343139
u0875,30,19,광주,3,7114151,M,32385370,0
u0876,33,19,경기,5,5028828,M,31932868,12588650
u0877,32,0,전남,3,2457473,F,37698711,30169053
u0878,24,0,서울,6,5550979,F,44437875,13200444
u0879,20,19,경기,4,3955559,M,31587173,114553
u0880,23,18,제주,3,6297906,M,40748370,8925907
u0881,20,18,경남,4,6044284,M,36177792,8693076
u0882,34,0,인천,3,7207100,F,47225932,36403087
u0883,21,18,인천,3,6361298,M,33736897,31656790
u0884,21,20,경남,2,6635366,M,35052879,22309354
u0885,24,0,인천,2,3996354,F,31507194,11569240
u0886,24,19,충북,3,6205979,M,34053017,27006296
u0887,28,0,전북,4,7952676,F,26598142,3665403
u0888,21,21,경기,4,3967025,M,25408832,25765753
u0889,21,20,경북,2,7699607,M,45309184,24279735
u0890,31,18,대전,5,4175974,M,23001579,13486542
u0891,30,0,충남,4,3722043,F,32170582,26391863
u0892,31,0,강원,6,5444300,F,48184113,10527788
u0893,34,0,전북,4,6073865,F,31767590,2349144
u0894,19,21,경북,2,6367625,M,45944885,24779650
u0895,25,0,인천,3,3557356,F,28907451,14147570
u0896,31,21,제주,4,5651810,M,23386036,21017806
u0897,26,19,대구,1,3971668,M,16862089,33208865
u0898,20,0,경북,1,2766616,F,51752688,7777459
u0899,22,21,서울,2,3606895,M,22357545,13566204
u0900,28,18,충북,3,3873649,M,44966239,30696345
u0901,25,19,경남,3,5782392,M,24000635,21687317
u0902,26,21,경남,3,6728320,M,51808607,8002172
u0903,19,19,울산,2,2790190,M,62481392,5449822
u0904,22,0,인천,4,5527941,F,15761639,9719193
u0905,24,21,경북,4,3234952,M,22982922,7615852
u0906,21,0,강원,3,5943628,F,45277582,17373481
u0907,23,0,제주,1,4065904,F,42156515,15784345
u0908,34,20,경북,2,3423006,M,45323062,17792377
u0909,28,20,대구,3,6199496,M,29114933,6591871
u0910,27,18,서울,2,4119616,M,59850409,14291660
u0911,29,0,광주,3,4526054,F,37416593,0
u0912,31,20,경북,4,1670016,M,21396449,16450063
u0913,21,0,부산,3,6419827,F,32962217,26754406
u0914,23,20,대구,2,6231362,M,21557197,752540
u0915,26,0,경북,3,5008186,F,55091296,19834282
u0916,24,20,대전,4,2708628,M,28076024,8889856
u0917,22,21,대구,5,6814053,M,41909801,23025011
u0918,26,0,대구,4,4000604,F,30351922,16586474
u0919,29,0,전북,4,4319969,F,28615352,19047041
u0920,21,21,대전,3,8468066,M,13076949,15648238
u0921,21,0,광주,3,3944545,F,43178095,28283318
u0922,22,19,충북,5,6113314,M,51590175,18474104
u0923,27,0,경기,1,5843138,F,25008389,7945762
u0924,23,0,서울,6,5585258,F,17457250,15987150
u0925,26,21,전남,4,5423000,M,45639792,11311189
u0926,34,20,제주,4,5564582,M,16245103,16623999
u0927,24,21,대구,1,5407910,M,50634395,10802302
u0928,21,0,대구,4,4922122,F,25147258,8231892
u0929,33,0,제주,3,7266924,F,22760487,16992722
u0930,26,18,충남,2,3031009,M,38981549,15557896
u0931,30,19,제주,3,6532187,M,23542328,25639558
u0932,27,0,대전,5,6233513,F,27514667,10850441
u0933,26,0,강원,3,6047598,F,40247783,0
u0934,31,0,대구,3,6675469,F,6850651,11361292
u0935,22,19,대구,2,4861100,M,55709030,0
u0936,32,21,대전,4,2196538,M,36523681,19156719
u0937,32,20,강원,4,4891561,M,20484407,0
u0938,31,0,대전,4,3513208,F,23793055,5116289
u0939,29,19,전남,3,3902211,M,47899756,11376655
